Date,Open,High,Low,Close,Adj Close,Volume
2022-11-21,774.299988,775.450012,762.299988,770.950012,757.439209,760664
2022-11-22,771.000000,776.900024,766.200012,771.299988,757.783020,868523
2022-11-23,773.099976,776.000000,765.000000,770.150024,756.653259,875779
2022-11-24,787.849976,795.000000,781.250000,792.750000,778.857178,6211909
2022-11-25,798.750000,799.500000,780.000000,789.150024,775.320251,2385612
2022-11-28,789.000000,808.900024,785.000000,804.299988,790.204712,2043706
2022-11-29,804.950012,811.900024,803.049988,805.049988,790.941589,1278339
2022-11-30,805.049988,821.950012,804.250000,818.049988,803.713745,3390682
2022-12-01,821.900024,821.900024,810.150024,813.200012,798.948730,966282
2022-12-02,810.000000,812.500000,792.200012,795.549988,781.608032,2882169
2022-12-05,795.549988,803.000000,788.599976,800.500000,786.471313,1540201
2022-12-06,800.000000,800.000000,793.549988,797.650024,783.671265,826214
2022-12-07,799.900024,806.500000,797.049988,799.349976,785.341431,2020441
2022-12-08,800.549988,807.950012,796.500000,804.200012,790.106506,805216
2022-12-09,804.200012,809.900024,801.000000,803.299988,789.222229,1080966
2022-12-12,803.000000,813.000000,799.200012,810.049988,795.853943,948219
2022-12-13,812.000000,814.450012,804.700012,807.599976,793.446899,1224742
2022-12-14,808.400024,817.000000,807.349976,815.450012,801.159363,971275
2022-12-15,815.400024,815.450012,802.049988,804.900024,790.794189,783051
2022-12-16,803.299988,804.950012,795.000000,801.549988,787.502869,849333
2022-12-19,801.150024,810.000000,798.450012,808.849976,794.674988,1120217
2022-12-20,808.500000,809.950012,800.099976,808.299988,794.134583,677159
2022-12-21,809.000000,811.900024,801.000000,802.599976,788.534485,811513
2022-12-22,802.750000,809.000000,787.000000,798.650024,784.653748,1017965
2022-12-23,793.049988,797.900024,775.799988,779.000000,765.348145,1216647
2022-12-26,779.000000,783.700012,773.000000,775.299988,761.712891,1014226
2022-12-27,778.799988,781.000000,770.599976,777.849976,764.218201,601101
2022-12-28,778.000000,782.900024,773.150024,780.150024,766.477966,610240
2022-12-29,779.000000,779.000000,763.099976,776.099976,762.498901,1691955
2022-12-30,778.000000,782.299988,765.000000,766.950012,753.509277,715796
2023-01-02,769.900024,771.000000,758.099976,762.299988,748.940735,1061086
2023-01-03,765.000000,767.900024,759.099976,767.150024,753.705811,785495
2023-01-04,767.500000,767.500000,759.400024,762.250000,748.891663,1004383
2023-01-05,762.000000,781.000000,760.099976,763.849976,750.463562,3198519
2023-01-06,763.799988,770.849976,759.049988,761.349976,748.007446,603050
2023-01-09,765.200012,768.799988,761.099976,766.950012,753.509277,729173
2023-01-10,766.950012,772.799988,764.549988,769.250000,755.768982,873061
2023-01-11,772.000000,772.750000,755.500000,759.299988,745.993347,688374
2023-01-12,760.000000,763.849976,752.000000,754.250000,741.031860,763021
2023-01-13,755.099976,757.599976,750.000000,752.900024,739.705505,1067599
2023-01-16,752.099976,755.000000,745.099976,747.250000,734.154480,838829
2023-01-17,744.000000,752.799988,741.599976,750.049988,736.905457,1427736
2023-01-18,750.000000,752.700012,746.549988,750.500000,737.347595,747592
2023-01-19,750.200012,752.750000,737.599976,738.500000,725.557861,1140422
2023-01-20,738.000000,742.900024,736.000000,738.450012,725.508728,878832
2023-01-23,739.150024,743.900024,734.000000,742.450012,729.438660,682160
2023-01-24,743.849976,749.500000,740.000000,740.900024,727.915833,653737
2023-01-25,740.349976,742.500000,731.200012,740.049988,727.080688,868627
2023-01-27,740.049988,745.900024,725.700012,735.250000,722.364807,772860
2023-01-30,736.000000,740.349976,727.549988,735.650024,722.757874,1295677
2023-01-31,736.000000,739.400024,725.049988,729.500000,716.715576,2189899
2023-02-01,737.250000,748.400024,731.250000,740.799988,727.817566,933031
2023-02-02,738.799988,742.750000,732.799988,737.150024,724.231506,704702
2023-02-03,737.150024,741.000000,720.450012,726.599976,713.866394,1752697
2023-02-06,728.400024,732.500000,721.000000,729.750000,716.961182,852170
2023-02-07,731.799988,734.950012,722.000000,728.200012,715.438354,1244247
2023-02-08,731.849976,731.849976,721.099976,724.400024,711.704956,1521104
2023-02-09,724.500000,726.349976,720.799988,721.950012,709.297913,688243
2023-02-10,722.000000,728.000000,719.150024,726.599976,713.866394,651630
2023-02-13,726.599976,729.500000,716.000000,717.799988,705.220642,599763
2023-02-14,718.000000,723.750000,715.000000,721.000000,708.364563,563171
2023-02-15,721.049988,729.799988,717.200012,728.099976,715.340149,727403
2023-02-16,732.200012,735.500000,728.099976,732.599976,719.761230,837121
2023-02-17,731.200012,734.799988,724.150024,726.250000,713.522522,624402
2023-02-20,726.950012,729.450012,718.599976,721.799988,709.150513,1316763
2023-02-21,725.450012,730.000000,722.049988,726.200012,713.473389,673449
2023-02-22,726.000000,734.000000,719.849976,721.450012,708.806702,1690647
2023-02-23,722.950012,724.950012,715.000000,716.099976,703.550354,1165270
2023-02-24,717.000000,721.349976,713.599976,716.150024,703.599609,1040351
2023-02-27,720.000000,720.500000,700.000000,710.299988,697.852051,1064436
